Meme,Data,Mes,Confiança,Coragem,Bondade,Justiça,Humildade,Gratidão,Família
IMG-20200815-WA0020.jpg,2020-08-15,agosto,1,0,0,0,0,0,0
IMG-20200815-WA0026.jpg,2020-08-15,agosto,0,0,0,0,0,0,0
IMG-20200815-WA0027.jpg,2020-08-15,agosto,0,0,1,0,0,0,0
IMG-20200815-WA0061.jpg,2020-08-15,agosto,0,0,0,0,0,0,0
IMG-20200815-WA0064.jpg,2020-08-15,agosto,1,0,0,0,0,0,0
IMG-20200816-WA0028.jpg,2020-08-16,agosto,1,0,0,0,0,0,0
IMG-20200816-WA0035.jpg,2020-08-16,agosto,0,0,0,0,0,0,0
IMG-20200816-WA0092.jpg,2020-08-16,agosto,0,0,0,0,0,0,1
IMG-20200816-WA0096.jpg,2020-08-16,agosto,0,0,0,0,0,0,0
IMG-20200816-WA0099.jpg,2020-08-16,agosto,0,0,0,0,0,0,0
IMG-20200816-WA0101.jpg,2020-08-16,agosto,1,0,0,0,0,0,1
IMG-20200816-WA0201.jpg,2020-08-16,agosto,1,0,0,0,0,0,0
IMG-20200817-WA0029.jpg,2020-08-17,agosto,1,0,0,0,0,0,0
IMG-20200817-WA0057.jpg,2020-08-17,agosto,1,0,0,0,0,0,0
IMG-20200817-WA0060.jpg,2020-08-17,agosto,1,0,0,0,0,0,0
IMG-20200818-WA0160.jpg,2020-08-18,agosto,0,0,0,0,0,1,0
IMG-20200819-WA0056.jpg,2020-08-19,agosto,1,0,0,0,0,0,0
IMG-20200820-WA0010.jpg,2020-08-20,agosto,0,0,1,0,0,0,0
IMG-20200821-WA0048.jpg,2020-08-21,agosto,1,0,0,0,0,0,0
IMG-20200821-WA0061.jpg,2020-08-21,agosto,0,0,0,0,1,0,0
IMG-20200821-WA0103.jpg,2020-08-21,agosto,1,0,0,0,0,0,1
IMG-20200823-WA0009.jpg,2020-08-23,agosto,0,0,0,0,0,0,0
IMG-20200823-WA0015.jpg,2020-08-23,agosto,1,1,0,0,0,0,0
IMG-20200823-WA0029.jpg,2020-08-23,agosto,0,0,0,0,0,0,0
IMG-20200823-WA0033.jpg,2020-08-23,agosto,1,0,0,0,0,1,0
IMG-20200825-WA0009.jpg,2020-08-25,agosto,0,0,0,0,0,0,0
IMG-20200826-WA0048.jpg,2020-08-26,agosto,0,1,0,0,0,0,0
IMG-20200826-WA0054.jpg,2020-08-26,agosto,0,0,1,0,1,0,0
IMG-20200826-WA0093.jpg,2020-08-26,agosto,1,0,0,0,0,0,0
IMG-20200827-WA0033.jpg,2020-08-27,agosto,1,0,0,0,0,0,0
IMG-20200827-WA0048.jpg,2020-08-27,agosto,0,0,0,0,0,0,0
IMG-20200828-WA0010.jpg,2020-08-28,agosto,1,0,0,0,0,0,0
IMG-20200829-WA0027.jpg,2020-08-29,agosto,0,0,1,0,0,0,0
IMG-20200829-WA0040.jpg,2020-08-29,agosto,0,0,0,0,0,0,0
IMG-20200829-WA0044.jpg,2020-08-29,agosto,1,0,0,0,0,1,0
IMG-20200829-WA0052.jpg,2020-08-29,agosto,1,0,0,0,0,0,0
IMG-20200830-WA0019.jpg,2020-08-30,agosto,0,1,0,0,0,0,0
IMG-20200830-WA0027.jpg,2020-08-30,agosto,1,0,0,0,0,0,0
IMG-20200831-WA0002.jpg,2020-08-31,agosto,1,0,0,0,0,0,0
IMG-20200831-WA0038.jpg,2020-08-31,agosto,0,0,0,0,0,0,0
IMG-20200831-WA0039.jpg,2020-08-31,agosto,0,0,0,0,0,0,0
IMG-20200831-WA0061.jpg,2020-08-31,agosto,1,0,0,0,0,1,0
IMG-20200901-WA0005.jpg,2020-09-01,setembro,0,0,0,0,0,0,0
IMG-20200901-WA0011.jpg,2020-09-01,setembro,1,0,0,0,0,0,0
IMG-20200901-WA0016.jpg,2020-09-01,setembro,1,0,0,0,0,0,0
IMG-20200901-WA0020.jpg,2020-09-01,setembro,1,0,0,0,0,0,0
IMG-20200901-WA0034.jpg,2020-09-01,setembro,0,0,0,0,0,0,0
IMG-20200901-WA0059.jpg,2020-09-01,setembro,0,0,0,0,0,0,0
IMG-20200901-WA0061.jpg,2020-09-01,setembro,1,0,0,0,0,0,0
IMG-20200901-WA0081.jpg,2020-09-01,setembro,1,0,0,0,0,0,0
IMG-20200901-WA0214.jpg,2020-09-01,setembro,0,0,0,0,0,0,0
IMG-20200902-WA0009.jpg,2020-09-02,setembro,0,0,0,0,0,0,0
IMG-20200902-WA0013.jpg,2020-09-02,setembro,1,0,0,1,0,0,0
IMG-20200902-WA0014.jpg,2020-09-02,setembro,0,0,0,0,1,0,0
IMG-20200902-WA0025.jpg,2020-09-02,setembro,0,0,0,0,0,0,0
IMG-20200902-WA0033.jpg,2020-09-02,setembro,0,1,0,0,0,1,0
IMG-20200902-WA0275.jpg,2020-09-02,setembro,1,1,0,0,0,0,0
IMG-20200903-WA0009.jpg,2020-09-03,setembro,0,0,1,0,0,0,0
IMG-20200903-WA0013.jpg,2020-09-03,setembro,0,0,0,0,0,0,0
IMG-20200903-WA0035.jpg,2020-09-03,setembro,0,1,1,0,0,0,0
IMG-20200904-WA0004.jpg,2020-09-04,setembro,0,0,0,0,1,0,0
IMG-20200904-WA0102.jpg,2020-09-04,setembro,1,0,0,0,1,0,0
IMG-20200904-WA0103.jpg,2020-09-04,setembro,1,0,0,0,0,1,0
IMG-20200904-WA0112.jpg,2020-09-04,setembro,0,1,0,0,1,0,0
IMG-20200905-WA0130.jpg,2020-09-05,setembro,0,0,0,0,0,0,0
IMG-20200906-WA0019.jpg,2020-09-06,setembro,0,0,0,0,0,0,0
IMG-20200906-WA0081.jpg,2020-09-06,setembro,1,0,0,0,0,0,0
IMG-20200906-WA0176.jpg,2020-09-06,setembro,0,0,0,0,0,0,0
IMG-20200907-WA0011.jpg,2020-09-07,setembro,0,0,0,0,0,1,0
IMG-20200907-WA0012.jpg,2020-09-07,setembro,1,0,0,0,0,1,0
IMG-20200907-WA0024.jpg,2020-09-07,setembro,0,0,0,0,0,0,0
IMG-20200907-WA0072.jpg,2020-09-07,setembro,1,0,0,0,0,0,0
IMG-20200907-WA0073.jpg,2020-09-07,setembro,0,0,0,0,0,0,0
IMG-20200909-WA0032.jpg,2020-09-09,setembro,1,0,0,0,1,0,0
IMG-20200910-WA0011.jpg,2020-09-10,setembro,1,0,0,0,0,0,0
IMG-20200910-WA0042.jpg,2020-09-10,setembro,1,0,0,0,0,0,0
IMG-20200910-WA0055.jpg,2020-09-10,setembro,1,0,0,0,0,0,0
IMG-20200911-WA0019.jpg,2020-09-11,setembro,0,0,0,0,0,0,1
IMG-20200912-WA0171.jpg,2020-09-12,setembro,0,0,0,0,0,0,1
IMG-20200913-WA0069.jpg,2020-09-13,setembro,1,0,0,0,0,0,0
IMG-20200913-WA0070.jpg,2020-09-13,setembro,0,0,1,0,0,0,0
IMG-20200913-WA0107.jpg,2020-09-13,setembro,1,0,0,0,0,0,0
IMG-20200915-WA0020.jpg,2020-09-15,setembro,1,0,0,0,0,0,0
IMG-20200915-WA0033.jpg,2020-09-15,setembro,1,0,0,0,1,1,0
IMG-20200916-WA0048.jpg,2020-09-16,setembro,0,0,0,0,0,0,0
IMG-20200916-WA0188.jpg,2020-09-16,setembro,0,0,0,0,1,0,0
IMG-20200916-WA0242.jpg,2020-09-16,setembro,1,0,0,0,0,0,0
IMG-20200917-WA0008.jpg,2020-09-17,setembro,0,0,0,0,0,0,0
IMG-20200917-WA0034.jpg,2020-09-17,setembro,0,0,0,0,0,1,0
IMG-20200918-WA0027.jpg,2020-09-18,setembro,0,0,1,0,0,0,0
IMG-20200918-WA0028.jpg,2020-09-18,setembro,0,0,0,0,0,0,0
IMG-20200919-WA0072.jpg,2020-09-19,setembro,1,0,0,0,0,0,0
IMG-20200920-WA0057.jpg,2020-09-20,setembro,0,0,0,0,0,0,0
IMG-20200921-WA0029.jpg,2020-09-21,setembro,0,0,0,0,0,0,0
IMG-20200921-WA0036.jpg,2020-09-21,setembro,0,0,0,0,0,0,0
IMG-20200922-WA0000.jpg,2020-09-22,setembro,0,0,0,0,0,0,0
IMG-20200922-WA0013.jpg,2020-09-22,setembro,1,0,0,0,0,0,0
IMG-20200922-WA0019.jpg,2020-09-22,setembro,1,1,0,0,0,0,0
IMG-20200922-WA0051.jpg,2020-09-22,setembro,0,0,0,0,0,0,0
IMG-20200922-WA0052.jpg,2020-09-22,setembro,0,1,0,0,0,0,0
IMG-20200922-WA0053.jpg,2020-09-22,setembro,0,1,0,0,0,0,0
IMG-20200922-WA0056.jpg,2020-09-22,setembro,1,1,0,0,0,0,0
IMG-20200922-WA0240.jpg,2020-09-22,setembro,1,0,0,0,0,0,0
IMG-20200924-WA0153.jpg,2020-09-24,setembro,1,0,0,0,0,0,0
IMG-20200924-WA0157.jpg,2020-09-24,setembro,0,0,0,0,0,0,0
IMG-20200924-WA0158.jpg,2020-09-24,setembro,0,0,0,0,0,0,0
IMG-20200924-WA0160.jpg,2020-09-24,setembro,0,0,0,0,0,1,0
IMG-20200925-WA0015.jpg,2020-09-25,setembro,0,0,0,0,0,1,0
IMG-20200925-WA0036.jpg,2020-09-25,setembro,0,0,0,0,0,0,0
IMG-20200925-WA0231.jpg,2020-09-25,setembro,0,0,0,0,0,0,0
IMG-20200926-WA0014.jpg,2020-09-26,setembro,0,0,0,0,0,1,0
IMG-20200926-WA0021.jpg,2020-09-26,setembro,0,0,0,0,0,0,0
IMG-20200926-WA0039.jpg,2020-09-26,setembro,1,0,0,0,0,0,1
IMG-20200926-WA0055.jpg,2020-09-26,setembro,0,0,1,1,0,0,0
IMG-20200927-WA0064.jpg,2020-09-27,setembro,0,0,0,0,0,1,0
IMG-20200927-WA0067.jpg,2020-09-27,setembro,1,0,0,0,0,0,0
IMG-20200927-WA0069.jpg,2020-09-27,setembro,1,0,0,0,0,0,0
IMG-20200928-WA0023.jpg,2020-09-28,setembro,1,0,0,0,0,0,0
IMG-20200928-WA0076.jpg,2020-09-28,setembro,0,0,0,0,0,0,0
IMG-20200930-WA0057.jpg,2020-09-30,setembro,1,0,0,0,0,0,0
IMG-20201001-WA0044.jpg,2020-10-01,outubro,1,0,0,0,0,0,0
IMG-20201001-WA0062.jpg,2020-10-01,outubro,1,0,0,0,0,0,0
IMG-20201001-WA0064.jpg,2020-10-01,outubro,0,1,0,0,0,0,0
IMG-20201001-WA0118.jpg,2020-10-01,outubro,1,0,0,0,0,0,0
IMG-20201002-WA0099.jpg,2020-10-02,outubro,0,0,0,0,0,0,1
IMG-20201002-WA0102.jpg,2020-10-02,outubro,0,1,0,0,0,0,0
IMG-20201002-WA0114.jpg,2020-10-02,outubro,0,0,0,0,0,1,0
IMG-20201002-WA0121.jpg,2020-10-02,outubro,0,1,0,0,0,0,0
IMG-20201002-WA0143.jpg,2020-10-02,outubro,0,1,0,0,0,0,0
IMG-20201003-WA0023.jpg,2020-10-03,outubro,1,0,0,0,0,0,0
IMG-20201003-WA0060.jpg,2020-10-03,outubro,0,0,1,0,1,0,0
IMG-20201003-WA0066.jpg,2020-10-03,outubro,1,0,0,0,0,0,0
IMG-20201003-WA0080.jpg,2020-10-03,outubro,0,0,0,0,0,0,0
IMG-20201004-WA0091.jpg,2020-10-04,outubro,0,0,0,0,0,0,0
IMG-20201004-WA0113.jpg,2020-10-04,outubro,1,1,0,0,0,1,0
IMG-20201004-WA0247.jpg,2020-10-04,outubro,0,0,0,0,0,0,0
IMG-20201004-WA0260.jpg,2020-10-04,outubro,1,0,0,0,0,0,0
IMG-20201005-WA0027.jpg,2020-10-05,outubro,1,1,0,0,0,0,0
IMG-20201005-WA0037.jpg,2020-10-05,outubro,0,0,0,0,0,0,0
IMG-20201005-WA0051.jpg,2020-10-05,outubro,0,0,0,0,0,0,0
IMG-20201005-WA0233.jpg,2020-10-05,outubro,1,0,0,0,0,0,0
IMG-20201006-WA0012.jpg,2020-10-06,outubro,0,0,0,0,0,0,0
IMG-20201006-WA0251.jpg,2020-10-06,outubro,0,0,0,0,0,0,0
IMG-20201007-WA0015.jpg,2020-10-07,outubro,0,0,0,0,0,0,0
IMG-20201007-WA0018.jpg,2020-10-07,outubro,1,0,0,0,0,0,0
IMG-20201007-WA0059.jpg,2020-10-07,outubro,0,0,0,0,0,0,0
IMG-20201007-WA0556.jpg,2020-10-07,outubro,1,0,0,0,0,0,0
IMG-20201008-WA0086.jpg,2020-10-08,outubro,0,0,0,0,0,0,0
IMG-20201009-WA0111.jpg,2020-10-09,outubro,0,0,1,0,0,0,0
IMG-20201009-WA0160.jpg,2020-10-09,outubro,0,1,0,0,0,0,0
IMG-20201009-WA0178.jpg,2020-10-09,outubro,0,0,0,0,0,1,0
IMG-20201009-WA0545.jpg,2020-10-09,outubro,0,0,0,0,0,0,0
IMG-20201010-WA0018.jpg,2020-10-10,outubro,1,0,0,0,0,0,0
IMG-20201010-WA0034.jpg,2020-10-10,outubro,0,0,1,0,0,0,0
IMG-20201011-WA0041.jpg,2020-10-11,outubro,0,0,0,0,0,0,0
IMG-20201011-WA0043.jpg,2020-10-11,outubro,0,0,0,0,0,0,0
IMG-20201011-WA0118.jpg,2020-10-11,outubro,0,0,0,0,0,0,0
IMG-20201012-WA0162.jpg,2020-10-12,outubro,0,0,0,0,0,0,0
IMG-20201012-WA0184.jpg,2020-10-12,outubro,1,0,0,0,0,0,0
IMG-20201012-WA0201.jpg,2020-10-12,outubro,0,0,0,0,0,0,0
IMG-20201014-WA0279.jpg,2020-10-14,outubro,0,0,0,0,0,0,0
IMG-20201014-WA0330.jpg,2020-10-14,outubro,1,0,0,0,0,0,0
IMG-20201014-WA0657.jpg,2020-10-14,outubro,0,0,0,0,0,1,0
IMG-20201015-WA0309.jpg,2020-10-15,outubro,0,0,0,0,0,0,0
IMG-20201016-WA0031.jpg,2020-10-16,outubro,1,0,0,0,0,0,0
IMG-20201016-WA0078.jpg,2020-10-16,outubro,1,0,0,0,0,0,0
IMG-20201016-WA0337.jpg,2020-10-16,outubro,0,0,0,0,0,0,0
IMG-20201017-WA0008.jpg,2020-10-17,outubro,1,0,0,0,0,0,0
IMG-20201017-WA0018.jpg,2020-10-17,outubro,0,0,0,0,0,0,0
IMG-20201017-WA0036.jpg,2020-10-17,outubro,1,0,0,0,0,0,0
IMG-20201018-WA0021.jpg,2020-10-18,outubro,0,0,0,0,0,0,0
IMG-20201018-WA0075.jpg,2020-10-18,outubro,0,0,0,0,0,0,0
IMG-20201018-WA0079.jpg,2020-10-18,outubro,1,0,0,0,0,0,0
IMG-20201018-WA0081.jpg,2020-10-18,outubro,0,0,0,0,0,0,0
IMG-20201018-WA0125.jpg,2020-10-18,outubro,0,1,0,0,0,0,0
IMG-20201018-WA0136.jpg,2020-10-18,outubro,0,0,0,0,0,0,0
IMG-20201019-WA0017.jpg,2020-10-19,outubro,0,0,1,0,1,0,0
IMG-20201019-WA0040.jpg,2020-10-19,outubro,1,0,0,0,0,0,0
IMG-20201019-WA0045.jpg,2020-10-19,outubro,0,0,0,0,0,0,0
IMG-20201019-WA0296.jpg,2020-10-19,outubro,1,0,1,0,0,0,0
IMG-20201019-WA0346.jpg,2020-10-19,outubro,0,0,0,0,0,0,0
IMG-20201020-WA0053.jpg,2020-10-20,outubro,0,0,0,0,0,0,0
IMG-20201020-WA0062.jpg,2020-10-20,outubro,0,0,0,0,0,0,0
IMG-20201021-WA0026.jpg,2020-10-21,outubro,1,0,0,0,0,0,0
IMG-20201021-WA0062.jpg,2020-10-21,outubro,1,0,0,0,0,0,0
IMG-20201022-WA0026.jpg,2020-10-22,outubro,0,0,0,0,0,0,0
IMG-20201022-WA0037.jpg,2020-10-22,outubro,1,0,0,0,0,0,0
IMG-20201022-WA0079.jpg,2020-10-22,outubro,1,0,0,0,0,0,0
IMG-20201022-WA0084.jpg,2020-10-22,outubro,1,0,0,0,0,0,0
IMG-20201022-WA0111.jpg,2020-10-22,outubro,1,0,0,0,0,0,0
IMG-20201022-WA0230.jpg,2020-10-22,outubro,1,0,0,0,0,1,0
IMG-20201023-WA0076.jpg,2020-10-23,outubro,1,0,0,0,0,0,0
IMG-20201023-WA0099.jpg,2020-10-23,outubro,0,0,0,0,0,0,0
IMG-20201024-WA0130.jpg,2020-10-24,outubro,0,0,1,0,0,0,0
IMG-20201024-WA0157.jpg,2020-10-24,outubro,0,0,1,0,0,0,0
IMG-20201024-WA0474.jpg,2020-10-24,outubro,0,0,0,0,0,1,0
IMG-20201025-WA0027.jpg,2020-10-25,outubro,1,0,0,0,0,0,1
IMG-20201026-WA0035.jpg,2020-10-26,outubro,1,0,0,0,0,0,0
IMG-20201027-WA0125.jpg,2020-10-27,outubro,0,0,0,0,0,0,0
IMG-20201028-WA0046.jpg,2020-10-28,outubro,0,0,0,0,0,0,0
IMG-20201028-WA0061.jpg,2020-10-28,outubro,0,0,0,0,0,0,0
IMG-20201028-WA0069.jpg,2020-10-28,outubro,0,0,1,1,0,0,0
IMG-20201030-WA0040.jpg,2020-10-30,outubro,1,0,0,0,0,0,0
IMG-20201030-WA0061.jpg,2020-10-30,outubro,1,0,0,0,0,0,1
IMG-20201031-WA0381.jpg,2020-10-31,outubro,0,0,0,0,0,0,0
IMG-20201101-WA0089.jpg,2020-11-01,novembro,0,0,0,0,0,0,0
IMG-20201101-WA0138.jpg,2020-11-01,novembro,0,0,0,0,0,0,0
IMG-20201102-WA0053.jpg,2020-11-02,novembro,0,0,0,0,0,0,0
IMG-20201102-WA0091.jpg,2020-11-02,novembro,1,0,0,0,0,0,0
IMG-20201102-WA0232.jpg,2020-11-02,novembro,0,0,0,0,1,0,0
IMG-20201102-WA0415.jpg,2020-11-02,novembro,0,0,0,0,0,0,0
IMG-20201103-WA0048.jpg,2020-11-03,novembro,1,0,0,0,0,0,0
IMG-20201103-WA0059.jpg,2020-11-03,novembro,1,0,0,0,0,0,0
IMG-20201103-WA0117.jpg,2020-11-03,novembro,0,0,0,0,0,0,0
IMG-20201103-WA0191.jpg,2020-11-03,novembro,1,0,0,0,0,0,0
IMG-20201104-WA0110.jpg,2020-11-04,novembro,0,0,0,0,0,0,0
IMG-20201105-WA0048.jpg,2020-11-05,novembro,1,0,0,0,0,1,0
IMG-20201105-WA0428.jpg,2020-11-05,novembro,1,0,0,0,0,0,0
IMG-20201107-WA0096.jpg,2020-11-07,novembro,0,0,0,0,0,0,0
IMG-20201107-WA0159.jpg,2020-11-07,novembro,0,0,1,0,0,0,0
IMG-20201107-WA0508.jpg,2020-11-07,novembro,0,0,0,0,0,0,0
IMG-20201108-WA0044.jpg,2020-11-08,novembro,0,0,0,0,0,0,0
IMG-20201108-WA0045.jpg,2020-11-08,novembro,0,0,0,0,0,0,0
IMG-20201108-WA0101.jpg,2020-11-08,novembro,0,0,0,0,0,1,0
IMG-20201108-WA0112.jpg,2020-11-08,novembro,0,0,0,0,0,0,0
IMG-20201108-WA0292.jpg,2020-11-08,novembro,0,0,0,0,0,0,0
IMG-20201109-WA0039.jpg,2020-11-09,novembro,1,0,0,0,0,1,0
IMG-20201110-WA0015.jpg,2020-11-10,novembro,1,0,0,0,0,0,0
IMG-20201113-WA0047.jpg,2020-11-13,novembro,0,0,1,0,0,0,0
IMG-20201114-WA0072.jpg,2020-11-14,novembro,0,0,0,0,0,0,0
IMG-20201114-WA0074.jpg,2020-11-14,novembro,0,0,0,0,0,0,0
IMG-20201114-WA0349.jpg,2020-11-14,novembro,0,0,0,0,0,0,0
IMG-20201115-WA0024.jpg,2020-11-15,novembro,1,0,0,0,0,0,1
IMG-20201115-WA0058.jpg,2020-11-15,novembro,1,0,0,0,0,0,0
