Meme,Confiança/Entrega/Proteção,Coragem,Bondade/Caridade,Justiça/Honestidade,Humildade,Gratidão,Família,Religião,Nacionalismo,Meritocracia,Corrupção,Líder pol,Negro,Mulher,Obs
IMG-20201019-WA0040.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pomba
IMG-20201019-WA0045.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deck
IMG-20201019-WA0296.jpg,1,0,1,0,0,0,0,1,0,0,0,0,0,1,Menina angelical
IMG-20201019-WA0346.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rosas rosas
IMG-20201020-WA0053.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Xícara
IMG-20201020-WA0062.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mãos fazendo coração na cama
IMG-20201021-WA0026.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Árvore e nuvens
IMG-20201021-WA0062.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Flores
IMG-20201022-WA0026.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Policial militar
IMG-20201022-WA0037.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Motivos florais
IMG-20201022-WA0079.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Motivos florais
IMG-20201022-WA0084.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Beija-flor e flor
IMG-20201022-WA0111.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Corações e borboletas
IMG-20201022-WA0230.jpg,1,0,0,0,0,1,0,1,0,0,0,0,0,0,Luar
IMG-20201023-WA0076.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Motivos florais
IMG-20201023-WA0099.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Pinceis coloridos
IMG-20201024-WA0130.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Casal de crianças se abraçando
IMG-20201024-WA0157.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Xícara e rosas
IMG-20201024-WA0474.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Meninas no campo
IMG-20201025-WA0027.jpg,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Casa no campo
IMG-20201026-WA0035.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Flores
IMG-20201027-WA0125.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Jesus com um quadro
IMG-20201028-WA0046.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Motivos florais
IMG-20201028-WA0061.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Coração e rosas
IMG-20201028-WA0069.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Pássaro e balões
IMG-20201030-WA0040.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tulipas brancas
IMG-20201030-WA0061.jpg,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Lotus
IMG-20201031-WA0381.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Motivos florais
IMG-20201101-WA0089.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Motivos florais
IMG-20201101-WA0138.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rosas rosas
IMG-20201102-WA0053.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xícara e corações
IMG-20201102-WA0091.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Flores
IMG-20201102-WA0232.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fusca
IMG-20201102-WA0415.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Motivos florais
IMG-20201103-WA0048.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Praia
IMG-20201103-WA0059.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Barco ao mar
IMG-20201103-WA0117.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Flores no campo
IMG-20201103-WA0191.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Abelhas e flores
IMG-20201104-WA0110.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Paisagem ensolarada
IMG-20201105-WA0048.jpg,1,0,0,0,0,1,0,1,0,0,0,0,0,0,Motivos florais
IMG-20201105-WA0428.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Pôr do sol no campo
IMG-20201107-WA0096.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Estrada de terra
IMG-20201107-WA0159.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Rosa
IMG-20201107-WA0508.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bebê dormindo em nuvem
IMG-20201108-WA0044.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rosas
IMG-20201108-WA0045.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Mulheres no pôr do sol
IMG-20201108-WA0101.jpg,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Jesus e mar
IMG-20201108-WA0112.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xícara e flores
IMG-20201108-WA0292.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pôr do sol
IMG-20201109-WA0039.jpg,1,0,0,0,0,1,0,1,0,0,0,0,0,0,"Coelho, corações e rosas"
IMG-20201110-WA0015.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Pôr do sol
IMG-20201113-WA0047.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Cão e raposa
IMG-20201114-WA0072.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Girafas e coração
IMG-20201114-WA0074.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Motivos florais
IMG-20201114-WA0349.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Letras sobre fundo branco
IMG-20201115-WA0024.jpg,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Casa e árvores
IMG-20201115-WA0058.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Margarida
